task_id,when_ready,when_running,when_waiting_retrieval,when_retrieved,when_done,worker_committed,worker_slot,time_commit_start,time_commit_end,time_input_mgr,size_input_mgr,time_worker_start,time_worker_end,time_output_mgr,size_output_mgr,when_input_sent,when_output_received,cores_requested,gpus_requested,memory_requested(MB),disk_requested(MB),retrieved_status,done_status,done_code,category
2824,1716494679.739312,1716497251.80146,1716497256.457125,1716497257.906885,1716497257.906987,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716497251.800145,1716497251.801375,0.00123,4.291534423828125e-05,1716497251.801449,1716497256.012206,0.155773,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2825,1716494679.740244,1716497905.842996,1716497914.088353,1716497914.09482,1716497914.094887,worker-cb7c6c4c5130033fdb68942b826bc325,14,1716497905.842551,1716497905.842967,0.000416,4.291534423828125e-05,1716497905.843055,1716497914.087572,0.001454,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2826,1716494679.74122,1716497971.843638,1716497979.846675,1716497979.85073,1716497979.850806,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497971.843155,1716497971.843608,0.000453,4.291534423828125e-05,1716497971.843706,1716497979.845763,0.001574,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2827,1716494679.74216,1716497933.151272,1716497941.862892,1716497941.867337,1716497941.867402,worker-cb7c6c4c5130033fdb68942b826bc325,10,1716497933.150814,1716497933.151238,0.000424,4.291534423828125e-05,1716497933.151327,1716497941.841237,0.001803,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2828,1716494679.743092,1716497844.256493,1716497853.962694,1716497853.991261,1716497853.991356,worker-cb7c6c4c5130033fdb68942b826bc325,16,1716497844.256027,1716497844.256452,0.000425,4.291534423828125e-05,1716497844.256526,1716497853.961671,0.022107,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2829,1716494679.744025,1716497873.194929,1716497881.530019,1716497881.532804,1716497881.532873,worker-cb7c6c4c5130033fdb68942b826bc325,27,1716497873.194503,1716497873.194904,0.000401,4.291534423828125e-05,1716497873.195119,1716497881.529395,0.001159,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2830,1716494679.745017,1716497269.390534,1716497274.488927,1716497274.496056,1716497274.49619,worker-cb7c6c4c5130033fdb68942b826bc325,10,1716497269.390115,1716497269.390508,0.000393,4.291534423828125e-05,1716497269.390566,1716497274.392045,0.001726,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2831,1716494679.745923,1716498002.73653,1716498012.382893,1716498012.38995,1716498012.390006,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716498002.736058,1716498002.736503,0.000445,4.291534423828125e-05,1716498002.736584,1716498012.382183,0.001903,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2832,1716494679.746818,1716497991.803131,1716498000.029178,1716498000.037838,1716498000.037888,worker-cb7c6c4c5130033fdb68942b826bc325,28,1716497991.802686,1716497991.803104,0.000418,4.291534423828125e-05,1716497991.803175,1716498000.028449,0.001377,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2833,1716494679.74767,1716498015.909335,1716498024.415323,1716498024.42348,1716498024.423527,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716498015.908869,1716498015.909307,0.000438,4.291534423828125e-05,1716498015.909402,1716498024.409421,0.001703,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2834,1716494679.748584,1716497855.5841,1716497865.785176,1716497865.788839,1716497865.788892,worker-cb7c6c4c5130033fdb68942b826bc325,59,1716497855.583634,1716497855.584071,0.000437,4.291534423828125e-05,1716497855.584155,1716497865.784513,0.001136,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2835,1716494679.749478,1716497247.95576,1716497254.139761,1716497254.731431,1716497254.731658,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716497247.955235,1716497247.955715,0.00048,4.291534423828125e-05,1716497247.955811,1716497253.559238,0.001657,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2836,1716494679.750399,1716497903.435608,1716497912.044993,1716497912.051946,1716497912.052011,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716497903.43513,1716497903.435581,0.000451,4.291534423828125e-05,1716497903.435668,1716497912.043577,0.00143,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2837,1716494679.751326,1716498126.20013,1716498133.534643,1716498133.834006,1716498133.834085,worker-cb7c6c4c5130033fdb68942b826bc325,38,1716498126.19967,1716498126.200103,0.000433,4.291534423828125e-05,1716498126.200179,1716498133.534155,0.296325,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2838,1716494679.752242,1716497949.879477,1716497957.824844,1716497957.830943,1716497957.831001,worker-cb7c6c4c5130033fdb68942b826bc325,38,1716497949.879001,1716497949.879449,0.000448,4.291534423828125e-05,1716497949.879514,1716497957.823729,0.001816,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2839,1716494679.753151,1716497969.467489,1716497977.622708,1716497977.627799,1716497977.627865,worker-cb7c6c4c5130033fdb68942b826bc325,7,1716497969.467021,1716497969.467462,0.000441,4.291534423828125e-05,1716497969.467534,1716497977.619095,0.001994,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2840,1716494679.754035,1716497924.677982,1716497933.002685,1716497933.009236,1716497933.009303,worker-cb7c6c4c5130033fdb68942b826bc325,50,1716497924.67741,1716497924.677937,0.000527,4.291534423828125e-05,1716497924.678018,1716497933.000004,0.001682,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2841,1716494679.754932,1716497954.086886,1716497962.170815,1716497962.177078,1716497962.177135,worker-cb7c6c4c5130033fdb68942b826bc325,54,1716497954.086486,1716497954.086861,0.000375,4.291534423828125e-05,1716497954.088185,1716497962.17008,0.001445,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2842,1716494679.755804,1716497882.574433,1716497891.176144,1716497891.238697,1716497891.238755,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716497882.573956,1716497882.574407,0.000451,4.291534423828125e-05,1716497882.574492,1716497891.149664,0.003987,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2843,1716494679.756725,1716498051.940699,1716498061.762061,1716498061.766806,1716498061.766874,worker-cb7c6c4c5130033fdb68942b826bc325,15,1716498051.940203,1716498051.940674,0.000471,4.291534423828125e-05,1716498051.940752,1716498061.761306,0.001797,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2844,1716494679.757662,1716494722.810489,1716494732.121479,1716494732.123369,1716494732.123425,worker-cb7c6c4c5130033fdb68942b826bc325,46,1716494722.810033,1716494722.810461,0.000428,4.291534423828125e-05,1716494722.810537,1716494732.119637,0.001125,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2845,1716494679.758575,1716497279.705928,1716497286.654263,1716497286.660098,1716497286.660167,worker-cb7c6c4c5130033fdb68942b826bc325,44,1716497279.70544,1716497279.7059,0.00046,4.291534423828125e-05,1716497279.705977,1716497286.65356,0.001817,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2846,1716494679.7595,1716497899.101203,1716497907.276335,1716497907.28134,1716497907.281442,worker-cb7c6c4c5130033fdb68942b826bc325,33,1716497899.100754,1716497899.101176,0.000422,4.291534423828125e-05,1716497899.101272,1716497907.267214,0.001499,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2847,1716494679.760392,1716494705.000698,1716494714.78671,1716494714.791583,1716494714.791648,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716494705.00017,1716494705.000671,0.000501,4.291534423828125e-05,1716494705.000743,1716494714.786006,0.001514,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2848,1716494679.761295,1716494714.322045,1716494722.577627,1716494722.582165,1716494722.582244,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716494714.321613,1716494714.322018,0.000405,4.291534423828125e-05,1716494714.322086,1716494722.576844,0.001331,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2849,1716494679.762161,1716498071.967484,1716498082.170231,1716498082.174887,1716498082.174933,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716498071.967038,1716498071.967459,0.000421,4.291534423828125e-05,1716498071.969444,1716498082.169634,0.001713,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2850,1716494679.763064,1716497900.158865,1716497908.425285,1716497908.43334,1716497908.433398,worker-cb7c6c4c5130033fdb68942b826bc325,58,1716497900.158403,1716497900.158837,0.000434,4.291534423828125e-05,1716497900.158933,1716497908.424568,0.003402,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2851,1716494679.763962,1716497951.968541,1716497960.672179,1716497960.683044,1716497960.683114,worker-cb7c6c4c5130033fdb68942b826bc325,6,1716497951.968075,1716497951.968513,0.000438,4.291534423828125e-05,1716497951.968634,1716497960.67131,0.002377,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2852,1716494679.764929,1716497874.713142,1716497883.518276,1716497883.52247,1716497883.522542,worker-cb7c6c4c5130033fdb68942b826bc325,43,1716497874.712741,1716497874.713117,0.000376,4.291534423828125e-05,1716497874.714403,1716497883.517625,0.001286,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2853,1716494679.765948,1716497265.592462,1716497267.999863,1716497268.190289,1716497268.190415,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716497265.592012,1716497265.592426,0.000414,4.291534423828125e-05,1716497265.592729,1716497267.775522,0.001249,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2854,1716494679.767758,1716494683.377509,1716494694.984899,1716494694.989338,1716494694.989407,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716494683.377115,1716494683.377485,0.00037,4.291534423828125e-05,1716494683.481018,1716494694.981517,0.001191,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2855,1716494679.768769,1716498114.177133,1716498124.952785,1716498124.964606,1716498124.964679,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716498114.176677,1716498114.177106,0.000429,4.291534423828125e-05,1716498114.177176,1716498124.952171,0.001461,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2856,1716494679.769712,1716494715.003683,1716494723.144901,1716494723.147778,1716494723.147843,worker-cb7c6c4c5130033fdb68942b826bc325,50,1716494715.003288,1716494715.003657,0.000369,4.291534423828125e-05,1716494715.004483,1716494723.144178,0.001965,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2857,1716494679.770619,1716497957.464845,1716497965.602655,1716497965.622289,1716497965.622352,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716497957.464406,1716497957.464819,0.000413,4.291534423828125e-05,1716497957.464882,1716497965.579545,0.00483,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2858,1716494679.771573,1716498105.61912,1716498113.304996,1716498113.310599,1716498113.310657,worker-cb7c6c4c5130033fdb68942b826bc325,4,1716498105.618677,1716498105.619093,0.000416,4.291534423828125e-05,1716498105.619174,1716498113.304197,0.002042,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2859,1716494679.772498,1716494695.247572,1716494705.463702,1716494705.466449,1716494705.466524,worker-cb7c6c4c5130033fdb68942b826bc325,44,1716494695.247131,1716494695.247545,0.000414,4.291534423828125e-05,1716494695.24761,1716494705.463004,0.001347,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2860,1716494679.773396,1716498070.549683,1716498080.926299,1716498080.933404,1716498080.933461,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716498070.549219,1716498070.549657,0.000438,4.291534423828125e-05,1716498070.549764,1716498080.918734,0.00164,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2861,1716494679.774297,1716494741.317679,1716495416.116883,1716495416.120728,1716495416.120775,worker-cb7c6c4c5130033fdb68942b826bc325,31,1716494741.317232,1716494741.317652,0.00042,4.291534423828125e-05,1716495405.433384,1716495416.116487,0.001148,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2862,1716494679.77519,1716494683.363012,1716494694.543271,1716494694.547376,1716494694.547429,worker-cb7c6c4c5130033fdb68942b826bc325,6,1716494683.362608,1716494683.362988,0.00038,4.291534423828125e-05,1716494683.42328,1716494694.542606,0.00118,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2863,1716494679.776126,1716497891.27109,1716497898.961578,1716497898.97437,1716497898.974541,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497891.270653,1716497891.271062,0.000409,4.291534423828125e-05,1716497891.271149,1716497898.960671,0.001783,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2864,1716494679.77703,1716494739.149176,1716494744.312851,1716494744.315384,1716494744.315449,worker-cb7c6c4c5130033fdb68942b826bc325,5,1716494739.148701,1716494739.149148,0.000447,4.291534423828125e-05,1716494739.149239,1716494744.312143,0.001251,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2865,1716494679.777959,1716495415.950347,1716496978.239286,1716496978.257815,1716496978.257898,worker-cb7c6c4c5130033fdb68942b826bc325,50,1716495415.950052,1716495415.950324,0.000272,4.291534423828125e-05,1716496967.757432,1716496978.237121,0.002293,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2866,1716494679.778824,1716497854.999537,1716497865.574389,1716497865.580685,1716497865.580776,worker-cb7c6c4c5130033fdb68942b826bc325,46,1716497854.99902,1716497854.999508,0.000488,4.291534423828125e-05,1716497854.999603,1716497865.573809,0.001312,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2867,1716494679.779946,1716498117.077136,1716498127.349413,1716498127.358591,1716498127.358649,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716498117.076704,1716498117.077108,0.000404,4.291534423828125e-05,1716498117.077725,1716498127.348963,0.002098,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2868,1716494679.780814,1716495416.089837,1716496978.34297,1716496978.34772,1716496978.347829,worker-cb7c6c4c5130033fdb68942b826bc325,37,1716495416.089415,1716495416.089812,0.000397,4.291534423828125e-05,1716496967.758268,1716496978.342206,0.001722,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2869,1716494679.781702,1716497997.61405,1716498005.820049,1716498005.831608,1716498005.831676,worker-cb7c6c4c5130033fdb68942b826bc325,5,1716497997.613608,1716497997.614022,0.000414,4.291534423828125e-05,1716497997.614128,1716498005.819197,0.002333,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2870,1716494679.782593,1716498024.261527,1716498032.213199,1716498032.221069,1716498032.22112,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716498024.26104,1716498024.261499,0.000459,4.291534423828125e-05,1716498024.261586,1716498032.212567,0.001862,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2871,1716494679.783492,1716494715.439303,1716494723.35327,1716494723.356162,1716494723.356281,worker-cb7c6c4c5130033fdb68942b826bc325,56,1716494715.438833,1716494715.43927,0.000437,4.291534423828125e-05,1716494715.439343,1716494723.352915,0.001272,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2872,1716494679.784381,1716497948.611698,1716497956.622871,1716497956.631227,1716497956.631302,worker-cb7c6c4c5130033fdb68942b826bc325,19,1716497948.61122,1716497948.61167,0.00045,4.291534423828125e-05,1716497948.611756,1716497956.622045,0.001493,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2873,1716494679.785498,1716494723.863586,1716494733.248856,1716494733.251774,1716494733.251841,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716494723.863109,1716494723.863558,0.000449,4.291534423828125e-05,1716494723.863639,1716494733.248042,0.001202,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2874,1716494679.786668,1716497964.187226,1716497972.287314,1716497972.296419,1716497972.296489,worker-cb7c6c4c5130033fdb68942b826bc325,30,1716497964.186822,1716497964.1872,0.000378,4.291534423828125e-05,1716497964.188573,1716497972.286588,0.00184,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2875,1716494679.787615,1716497922.27922,1716497929.544253,1716497929.551313,1716497929.551401,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716497922.278755,1716497922.279191,0.000436,4.291534423828125e-05,1716497922.279296,1716497929.543382,0.001495,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2876,1716494679.788707,1716497905.504928,1716497913.711743,1716497913.737786,1716497913.737856,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716497905.504483,1716497905.50489,0.000407,4.291534423828125e-05,1716497905.504946,1716497913.710979,0.001556,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2877,1716494679.789693,1716494683.391475,1716494695.259305,1716494695.261365,1716494695.261423,worker-cb7c6c4c5130033fdb68942b826bc325,64,1716494683.391001,1716494683.391452,0.000451,4.291534423828125e-05,1716494683.526868,1716494695.256954,0.0014,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2878,1716494679.790761,1716498015.987285,1716498024.249575,1716498024.256935,1716498024.256981,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716498015.986824,1716498015.987247,0.000423,4.291534423828125e-05,1716498015.987327,1716498024.249007,0.001593,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2879,1716494679.792156,1716497844.852121,1716497855.628835,1716497855.63162,1716497855.631689,worker-cb7c6c4c5130033fdb68942b826bc325,57,1716497844.851509,1716497844.852088,0.000579,4.291534423828125e-05,1716497844.852327,1716497855.628188,0.001272,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2880,1716494679.793539,1716497950.454681,1716497958.691211,1716497958.713043,1716497958.713116,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716497950.454241,1716497950.454655,0.000414,4.291534423828125e-05,1716497950.454751,1716497958.690234,0.00302,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2881,1716494679.795289,1716497955.371296,1716497963.760455,1716497963.782624,1716497963.782709,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716497955.370833,1716497955.371266,0.000433,4.291534423828125e-05,1716497955.371361,1716497963.712691,0.001414,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2882,1716494679.796668,1716497873.388473,1716497881.364236,1716497881.36871,1716497881.36877,worker-cb7c6c4c5130033fdb68942b826bc325,47,1716497873.388017,1716497873.388446,0.000429,4.291534423828125e-05,1716497873.388535,1716497881.363467,0.001333,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2883,1716494679.798423,1716498038.125175,1716498049.381863,1716498051.759355,1716498051.759406,worker-cb7c6c4c5130033fdb68942b826bc325,53,1716498038.124736,1716498038.125148,0.000412,4.291534423828125e-05,1716498038.125231,1716498046.029896,0.002753,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2884,1716494679.8002,1716498071.481722,1716498081.964287,1716498081.974109,1716498081.974157,worker-cb7c6c4c5130033fdb68942b826bc325,52,1716498071.481263,1716498071.481695,0.000432,4.291534423828125e-05,1716498071.481778,1716498081.959751,0.001335,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2885,1716494679.80137,1716497969.709851,1716497977.913738,1716497977.920138,1716497977.920211,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716497969.709427,1716497969.709824,0.000397,4.291534423828125e-05,1716497969.709905,1716497977.912812,0.001408,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2886,1716494679.802581,1716497977.628583,1716497986.041732,1716497986.047632,1716497986.047689,worker-cb7c6c4c5130033fdb68942b826bc325,4,1716497977.628112,1716497977.628552,0.00044,4.291534423828125e-05,1716497977.628639,1716497986.040955,0.001541,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2887,1716494679.804038,1716498108.026287,1716498116.497611,1716498116.503001,1716498116.503049,worker-cb7c6c4c5130033fdb68942b826bc325,61,1716498108.025796,1716498108.026245,0.000449,4.291534423828125e-05,1716498108.026331,1716498116.495379,0.002139,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2888,1716494679.805004,1716497939.61799,1716497947.824587,1716497947.83152,1716497947.831595,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497939.617528,1716497939.617962,0.000434,4.291534423828125e-05,1716497939.61805,1716497947.817877,0.004952,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2889,1716494679.805936,1716497910.699851,1716497918.925598,1716497918.938459,1716497918.938535,worker-cb7c6c4c5130033fdb68942b826bc325,7,1716497910.699414,1716497910.699824,0.00041,4.291534423828125e-05,1716497910.699906,1716497918.924683,0.002417,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2890,1716494679.806861,1716497889.32119,1716497897.18812,1716497897.198678,1716497897.198736,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716497889.32073,1716497889.32116,0.00043,4.291534423828125e-05,1716497889.321238,1716497897.187497,0.001697,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2891,1716494679.807799,1716494714.697959,1716494722.374789,1716494722.377073,1716494722.377165,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716494714.697495,1716494714.697932,0.000437,4.291534423828125e-05,1716494714.698022,1716494722.374053,0.00141,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2892,1716494679.808729,1716497890.420039,1716497897.68624,1716497897.692481,1716497897.692553,worker-cb7c6c4c5130033fdb68942b826bc325,2,1716497890.419586,1716497890.420013,0.000427,4.291534423828125e-05,1716497890.420109,1716497897.685361,0.00173,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2893,1716494679.809947,1716498032.462279,1716498040.351287,1716498040.360216,1716498040.36029,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716498032.461816,1716498032.462242,0.000426,4.291534423828125e-05,1716498032.462322,1716498040.350465,0.001431,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2894,1716494679.811439,1716497260.190927,1716497264.847874,1716497265.432973,1716497265.433026,worker-cb7c6c4c5130033fdb68942b826bc325,9,1716497260.190493,1716497260.1909,0.000407,4.291534423828125e-05,1716497260.190952,1716497264.588927,0.001436,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2895,1716494679.812845,1716497941.49677,1716497949.864107,1716497949.871571,1716497949.871644,worker-cb7c6c4c5130033fdb68942b826bc325,40,1716497941.496351,1716497941.496744,0.000393,4.291534423828125e-05,1716497941.497495,1716497949.863333,0.002062,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2896,1716494679.813992,1716498126.419357,1716498133.94741,1716498134.014177,1716498134.043682,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716498126.41888,1716498126.419327,0.000447,4.291534423828125e-05,1716498126.419417,1716498133.926286,0.001729,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2897,1716494679.8149,1716498062.176684,1716498070.828917,1716498070.843082,1716498070.843165,worker-cb7c6c4c5130033fdb68942b826bc325,38,1716498062.176218,1716498062.176658,0.00044,4.291534423828125e-05,1716498062.176745,1716498070.828209,0.002156,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2898,1716494679.815819,1716494742.212912,1716495415.755758,1716495415.769096,1716495415.769154,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716494742.212465,1716494742.212886,0.000421,4.291534423828125e-05,1716495405.434034,1716495414.451577,0.001593,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2899,1716494679.816765,1716498010.161919,1716498018.540446,1716498018.55445,1716498018.554549,worker-cb7c6c4c5130033fdb68942b826bc325,63,1716498010.161445,1716498010.16189,0.000445,4.291534423828125e-05,1716498010.161973,1716498018.539444,0.002103,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2900,1716494679.817705,1716497898.433358,1716497906.98962,1716497907.005048,1716497907.005107,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716497898.432902,1716497898.43333,0.000428,4.291534423828125e-05,1716497898.433421,1716497906.988953,0.002528,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2901,1716494679.8186,1716494705.816673,1716494715.430817,1716494715.43853,1716494715.438612,worker-cb7c6c4c5130033fdb68942b826bc325,56,1716494705.816233,1716494705.816646,0.000413,4.291534423828125e-05,1716494705.816728,1716494715.430013,0.001971,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2902,1716494679.819501,1716497863.499062,1716497872.067173,1716497872.073621,1716497872.073704,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716497863.498547,1716497863.499033,0.000486,4.291534423828125e-05,1716497863.499145,1716497872.066076,0.001567,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2903,1716494679.820454,1716494722.760345,1716494731.969702,1716494731.97508,1716494731.975135,worker-cb7c6c4c5130033fdb68942b826bc325,57,1716494722.759881,1716494722.760318,0.000437,4.291534423828125e-05,1716494722.760409,1716494731.969036,0.001451,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2904,1716494679.82141,1716498051.991407,1716498062.366165,1716498062.414555,1716498062.414616,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716498051.990901,1716498051.991383,0.000482,4.291534423828125e-05,1716498051.991466,1716498062.364714,0.002913,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2905,1716494679.82234,1716498041.765891,1716498049.382242,1716498051.611141,1716498051.611208,worker-cb7c6c4c5130033fdb68942b826bc325,18,1716498041.765436,1716498041.765861,0.000425,4.291534423828125e-05,1716498041.765954,1716498048.40345,0.001713,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2906,1716494679.823268,1716498070.721179,1716498081.315403,1716498081.321676,1716498081.321726,worker-cb7c6c4c5130033fdb68942b826bc325,33,1716498070.720732,1716498070.721151,0.000419,4.291534423828125e-05,1716498070.721239,1716498081.314686,0.001281,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2907,1716494679.824156,1716497261.731737,1716497266.716716,1716497268.612464,1716497268.612658,worker-cb7c6c4c5130033fdb68942b826bc325,3,1716497261.731432,1716497261.731704,0.000272,4.291534423828125e-05,1716497261.732995,1716497266.348847,0.0013,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
2908,1716494679.825068,1716497949.346934,1716497957.374884,1716497957.383539,1716497957.383605,worker-cb7c6c4c5130033fdb68942b826bc325,56,1716497949.346502,1716497949.346908,0.000406,4.291534423828125e-05,1716497949.346984,1716497957.374076,0.002093,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
